fishbase_id,Order,Family,Species,Occurrence,FishBase name,Name,Link,image_counts,image_page_link
1309,Syngnathiformes,Aulostomidae,Aulostomus chinensis,native,Chinese trumpetfish,Nūnū,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=1309,103,https://www.fishbase.se/photos/thumbnailssummary.php?ID=1309
54105,Trachichthyiformes,Trachichthyidae,Aulotrachichthys heptalepis,native,Hawaiian luminous roughy,,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=54105,2,https://www.fishbase.se/photos/thumbnailssummary.php?ID=54105
23262,Trachichthyiformes,Trachichthyidae,Aulotrachichthys prosthemius,native,West Pacific luminous roughy,,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=23262,4,https://www.fishbase.se/photos/thumbnailssummary.php?ID=23262
93,Scombriformes,Scombridae,Auxis rochei,native,Bullet tuna,Corseletted frigate mackerel,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=93,86,https://www.fishbase.se/photos/thumbnailssummary.php?ID=93
94,Scombriformes,Scombridae,Auxis thazard,native,Frigate tuna,Keokeo,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=94,40,https://www.fishbase.se/photos/thumbnailssummary.php?ID=94
67119,Gobiiformes,Gobiidae,Awaous stamineus,endemic,,,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=67119,2,https://www.fishbase.se/photos/thumbnailssummary.php?ID=67119
6025,Tetraodontiformes,Balistidae,Balistapus undulatus,native,Orange-lined triggerfish,,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=6025,98,https://www.fishbase.se/photos/thumbnailssummary.php?ID=6025
4276,Tetraodontiformes,Balistidae,Balistes polylepis,native,Finescale triggerfish,,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=4276,40,https://www.fishbase.se/photos/thumbnailssummary.php?ID=4276
4677,Cypriniformes,Cyprinidae,Barbodes semifasciolatus,introduced,Chinese barb,,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=4677,45,https://www.fishbase.se/photos/thumbnailssummary.php?ID=4677
4318,Beryciformes,Barbourisiidae,Barbourisia rufa,native,Velvet whalefish,Red whalefish,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=4318,8,https://www.fishbase.se/photos/thumbnailssummary.php?ID=4318
54109,Ophidiiformes,Ophidiidae,Bassozetus zenkevitchi,native,,,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=54109,0,https://www.fishbase.se/photos/thumbnailssummary.php?ID=54109
58264,Stomiiformes,Stomiidae,Bathophilus altipinnis,native,,,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=58264,0,https://www.fishbase.se/photos/thumbnailssummary.php?ID=58264
11721,Stomiiformes,Stomiidae,Bathophilus brevis,native,,,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=11721,2,https://www.fishbase.se/photos/thumbnailssummary.php?ID=11721
11722,Stomiiformes,Stomiidae,Bathophilus digitatus,native,,,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=11722,2,https://www.fishbase.se/photos/thumbnailssummary.php?ID=11722
27411,Stomiiformes,Stomiidae,Bathophilus kingi,native,,,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=27411,0,https://www.fishbase.se/photos/thumbnailssummary.php?ID=27411
11724,Stomiiformes,Stomiidae,Bathophilus longipinnis,native,,,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=11724,4,https://www.fishbase.se/photos/thumbnailssummary.php?ID=11724
11726,Stomiiformes,Stomiidae,Bathophilus pawneei,native,Pawnee dragonfish,,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=11726,4,https://www.fishbase.se/photos/thumbnailssummary.php?ID=11726
11727,Stomiiformes,Stomiidae,Bathophilus schizochirus,native,,,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=11727,0,https://www.fishbase.se/photos/thumbnailssummary.php?ID=11727
60265,Anguilliformes,Congridae,Bathycongrus aequoreus,native,,,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=60265,22,https://www.fishbase.se/photos/thumbnailssummary.php?ID=60265
10559,Anguilliformes,Congridae,Bathycongrus guttulatus,native,Lined conger,,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=10559,10,https://www.fishbase.se/photos/thumbnailssummary.php?ID=10559
52357,Gadiformes,Bathygadidae,Bathygadus bowersi,endemic,,,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=52357,0,https://www.fishbase.se/photos/thumbnailssummary.php?ID=52357
25423,Gobiiformes,Gobiidae,Bathygobius coalitus,native,Whitespotted frillgoby,Whitespotted frillgoby,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=25423,14,https://www.fishbase.se/photos/thumbnailssummary.php?ID=25423
7202,Gobiiformes,Gobiidae,Bathygobius cocosensis,native,Cocos frill-goby,'O'opu-'ohune,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=7202,14,https://www.fishbase.se/photos/thumbnailssummary.php?ID=7202
7249,Gobiiformes,Gobiidae,Bathygobius cotticeps,native,Cheekscaled frill-goby,Cheekscaled frillgoby,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=7249,4,https://www.fishbase.se/photos/thumbnailssummary.php?ID=7249
11801,Gobiiformes,Gobiidae,Bathygobius cyclopterus,native,Spotted frillgoby,Roundfin frillgoby,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=11801,18,https://www.fishbase.se/photos/thumbnailssummary.php?ID=11801
7442,Aulopiformes,Ipnopidae,Bathypterois atricolor,native,Attenuated spider fish,Attenuated spider fish,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=7442,7,https://www.fishbase.se/photos/thumbnailssummary.php?ID=7442
9136,Aulopiformes,Ipnopidae,Bathypterois grallator,native,Tripodfish,,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=9136,0,https://www.fishbase.se/photos/thumbnailssummary.php?ID=9136
11843,Aulopiformes,Bathysauridae,Bathysaurus mollis,native,Highfin lizardfish,,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=11843,8,https://www.fishbase.se/photos/thumbnailssummary.php?ID=11843
23393,Acropomatiformes,Howellidae,Bathysphyraenops simplex,native,,,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=23393,4,https://www.fishbase.se/photos/thumbnailssummary.php?ID=23393
27065,Myliobatiformes,Dasyatidae,Bathytoshia lata,native,Brown stingray,Hīhīmanu,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=27065,26,https://www.fishbase.se/photos/thumbnailssummary.php?ID=27065
9061,Anguilliformes,Congridae,Bathyuroconger vicinus,native,Large-toothed conger,,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=9061,7,https://www.fishbase.se/photos/thumbnailssummary.php?ID=9061
10444,Perciformes/Scorpaenoidei,Bembridae,Bembradium roseum,native,,,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=10444,7,https://www.fishbase.se/photos/thumbnailssummary.php?ID=10444
23547,Perciformes/Bembropoidei,Bembropidae,Bembrops filiferus,native,Sharpnosed duckbill,,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=23547,2,https://www.fishbase.se/photos/thumbnailssummary.php?ID=23547
16617,Aulopiformes,Scopelarchidae,Benthalbella infans,native,Zugmayer's pearleye,,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=16617,6,https://www.fishbase.se/photos/thumbnailssummary.php?ID=16617
8563,Scombriformes,Trichiuridae,Benthodesmus tenuis,native,Slender frostfish,,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=8563,7,https://www.fishbase.se/photos/thumbnailssummary.php?ID=8563
7423,Myctophiformes,Myctophidae,Benthosema fibulatum,native,Spinycheek lanternfish,Gilbert and cramer's lantern fish,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=7423,2,https://www.fishbase.se/photos/thumbnailssummary.php?ID=7423
6589,Myctophiformes,Myctophidae,Benthosema suborbitale,native,Smallfin lanternfish,Smallfin lanternfish,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=6589,4,https://www.fishbase.se/photos/thumbnailssummary.php?ID=6589
1319,Beryciformes,Berycidae,Beryx decadactylus,native,Alfonsino,,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=1319,24,https://www.fishbase.se/photos/thumbnailssummary.php?ID=1319
1320,Beryciformes,Berycidae,Beryx splendens,native,Splendid alfonsino,,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=1320,74,https://www.fishbase.se/photos/thumbnailssummary.php?ID=1320
7871,Blenniiformes,Blenniidae,Blenniella gibbifrons,native,Hump-headed blenny,Hump-headed blenny,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=7871,50,https://www.fishbase.se/photos/thumbnailssummary.php?ID=7871
66314,Eupercaria/misc,Labridae,Bodianus albotaeniatus,native,,,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=66314,12,https://www.fishbase.se/photos/thumbnailssummary.php?ID=66314
64025,Eupercaria/misc,Labridae,Bodianus bathycapros,native,,,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=64025,2,https://www.fishbase.se/photos/thumbnailssummary.php?ID=64025
23523,Eupercaria/misc,Labridae,Bodianus cylindriatus,native,,,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=23523,5,https://www.fishbase.se/photos/thumbnailssummary.php?ID=23523
46491,Eupercaria/misc,Labridae,Bodianus sanguineus,native,Sunrise wrasse,Sunrise wrasse,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=46491,4,https://www.fishbase.se/photos/thumbnailssummary.php?ID=46491
7405,Myctophiformes,Myctophidae,Bolinichthys distofax,native,,,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=7405,0,https://www.fishbase.se/photos/thumbnailssummary.php?ID=7405
7406,Myctophiformes,Myctophidae,Bolinichthys longipes,native,Popeye lampfish,,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=7406,6,https://www.fishbase.se/photos/thumbnailssummary.php?ID=7406
11876,Myctophiformes,Myctophidae,Bolinichthys photothorax,native,Spurcheek lanternfish,,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=11876,2,https://www.fishbase.se/photos/thumbnailssummary.php?ID=11876
7407,Myctophiformes,Myctophidae,Bolinichthys supralateralis,native,Stubby lanternfish,,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=7407,4,https://www.fishbase.se/photos/thumbnailssummary.php?ID=7407
7641,Pleuronectiformes,Bothidae,Bothus mancus,native,Flowery flounder,Pāki'i,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=7641,37,https://www.fishbase.se/photos/thumbnailssummary.php?ID=7641
1322,Pleuronectiformes,Bothidae,Bothus myriaster,native,Indo-Pacific oval flounder,,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=1322,18,https://www.fishbase.se/photos/thumbnailssummary.php?ID=1322
1321,Pleuronectiformes,Bothidae,Bothus pantherinus,native,Leopard flounder,Pāki'i,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=1321,83,https://www.fishbase.se/photos/thumbnailssummary.php?ID=1321
59559,Anguilliformes,Ophichthidae,Brachysomophis henshawi,native,Reptilian snake eel,Puhi,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=59559,22,https://www.fishbase.se/photos/thumbnailssummary.php?ID=59559
1435,Scombriformes,Bramidae,Brama dussumieri,native,Lesser bream,,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=1435,23,https://www.fishbase.se/photos/thumbnailssummary.php?ID=1435
3555,Scombriformes,Bramidae,Brama japonica,native,Pacific pomfret,,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=3555,13,https://www.fishbase.se/photos/thumbnailssummary.php?ID=3555
23468,Scombriformes,Bramidae,Brama myersi,native,Myers' pomfret,,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=23468,4,https://www.fishbase.se/photos/thumbnailssummary.php?ID=23468
3556,Scombriformes,Bramidae,Brama orcini,native,Bigtooth pomfret,Tropical pomfret,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=3556,8,https://www.fishbase.se/photos/thumbnailssummary.php?ID=3556
24833,Gadiformes,Bregmacerotidae,Bregmaceros japonicus,native,Japanese codlet,,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=24833,4,https://www.fishbase.se/photos/thumbnailssummary.php?ID=24833
27488,Acropomatiformes,Epigonidae,Brephostoma carpenteri,native,,,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=27488,0,https://www.fishbase.se/photos/thumbnailssummary.php?ID=27488
7297,Ophidiiformes,Ophidiidae,Brotula multibarbata,native,Goatsbeard brotula,Pūhi-palahoana,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=7297,64,https://www.fishbase.se/photos/thumbnailssummary.php?ID=7297
17414,Ophidiiformes,Ophidiidae,Brotula townsendi,native,Townsend's cusk eel,Townsend's cusk eel,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=17414,4,https://www.fishbase.se/photos/thumbnailssummary.php?ID=17414
7203,Gobiiformes,Gobiidae,Bryaninops amplus,native,Large whip goby,Gorgonian goby,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=7203,28,https://www.fishbase.se/photos/thumbnailssummary.php?ID=7203
7282,Gobiiformes,Gobiidae,Bryaninops tigris,native,Black coral goby,Black coral goby,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=7282,10,https://www.fishbase.se/photos/thumbnailssummary.php?ID=7282
7251,Gobiiformes,Gobiidae,Bryaninops yongei,native,Whip coral goby,Whip-coral goby,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=7251,42,https://www.fishbase.se/photos/thumbnailssummary.php?ID=7251
63430,Gobiiformes,Gobiidae,Cabillus caudimacula,native,,,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=63430,2,https://www.fishbase.se/photos/thumbnailssummary.php?ID=63430
7252,Gobiiformes,Gobiidae,Cabillus tongarevae,native,Tongareva goby,,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=7252,4,https://www.fishbase.se/photos/thumbnailssummary.php?ID=7252
12888,Anguilliformes,Ophichthidae,Callechelys catostoma,native,Black-striped snake eel,Black-striped snake eel,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=12888,4,https://www.fishbase.se/photos/thumbnailssummary.php?ID=12888
7472,Anguilliformes,Ophichthidae,Callechelys lutea,native,Yellow-spotted snake eel,Puhi,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=7472,2,https://www.fishbase.se/photos/thumbnailssummary.php?ID=7472
58160,Callionymiformes,Callionymidae,Callionymus caeruleonotatus,native,Bluespotted dragonet,Bluespotted dragonet,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=58160,4,https://www.fishbase.se/photos/thumbnailssummary.php?ID=58160
59477,Callionymiformes,Callionymidae,Callionymus comptus,native,Ornamented dragonet,Hawaiian ruddertail dragonet,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=59477,2,https://www.fishbase.se/photos/thumbnailssummary.php?ID=59477
58161,Callionymiformes,Callionymidae,Callionymus decoratus,native,Decorated dragonet,Longtail dragonet,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=58161,12,https://www.fishbase.se/photos/thumbnailssummary.php?ID=58161
4355,Eupercaria/misc,Scaridae,Calotomus carolinus,native,Carolines parrotfish,Pōnuhuuhu,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=4355,50,https://www.fishbase.se/photos/thumbnailssummary.php?ID=4355
4359,Eupercaria/misc,Scaridae,Calotomus zonarchus,native,Yellowbar parrot,Ponuhunuhu,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=4359,10,https://www.fishbase.se/photos/thumbnailssummary.php?ID=4359
5836,Tetraodontiformes,Monacanthidae,Cantherhines dumerilii,native,Whitespotted filefish,'O'ili,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=5836,52,https://www.fishbase.se/photos/thumbnailssummary.php?ID=5836
6635,Tetraodontiformes,Monacanthidae,Cantherhines pardalis,native,Honeycomb filefish,,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=6635,58,https://www.fishbase.se/photos/thumbnailssummary.php?ID=6635
7835,Tetraodontiformes,Monacanthidae,Cantherhines sandwichiensis,native,Sandwich isle file,O'ili-lepa,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=7835,9,https://www.fishbase.se/photos/thumbnailssummary.php?ID=7835
12601,Tetraodontiformes,Monacanthidae,Cantherhines verecundus,endemic,Shy filefish,'O'ili,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=12601,4,https://www.fishbase.se/photos/thumbnailssummary.php?ID=12601
4278,Tetraodontiformes,Balistidae,Canthidermis maculata,native,Rough triggerfish,Spotted oceanic triggerfish,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=4278,122,https://www.fishbase.se/photos/thumbnailssummary.php?ID=4278
7840,Tetraodontiformes,Tetraodontidae,Canthigaster amboinensis,native,Spider-eye puffer,Pu'u-ola'i,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=7840,14,https://www.fishbase.se/photos/thumbnailssummary.php?ID=7840
6541,Tetraodontiformes,Tetraodontidae,Canthigaster bennetti,native,Bennett's sharpnose puffer,,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=6541,31,https://www.fishbase.se/photos/thumbnailssummary.php?ID=6541
7845,Tetraodontiformes,Tetraodontidae,Canthigaster coronata,native,Crowned puffer,Pu'u olai,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=7845,14,https://www.fishbase.se/photos/thumbnailssummary.php?ID=7845
7846,Tetraodontiformes,Tetraodontidae,Canthigaster epilampra,native,Lantern toby,Pu'u olai,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=7846,22,https://www.fishbase.se/photos/thumbnailssummary.php?ID=7846
55010,Tetraodontiformes,Tetraodontidae,Canthigaster inframacula,native,,,https://www.fishbase.se/Country/CountrySpeciesSummary.php?c_code=840B&id=55010,2,https://www.fishbase.se/photos/thumbnailssummary.php?ID=55010
